Id,SalePrice
2735,119691.53166886914
2736,147505.32900068315
2737,112010.92729210292
2738,184754.6738310436
2739,156196.653832873
2740,135616.98660786648
2741,136472.23352607212
2742,153547.17331453128
2743,133157.56113264928
2744,138794.0345481561
2745,134485.58483484527
2746,129498.33505103935
2747,140726.76289484918
2748,119329.82649219371
2749,110177.64499110289
2750,113556.53726064024
2751,113523.33640990814
2752,208904.50461089722
2753,170050.37373135873
2754,259022.38327174372
2755,134276.6343382182
2756,94162.07249950328
2757,88688.03326371827
2758,73796.76263921586
2759,133293.31651312963
2760,148189.14623434434
2761,128350.543524209
2762,142481.25684047653
2763,200263.65084922948
2764,141807.9483130618
2765,249298.8159377131
2766,129959.02938576169
2767,99946.3648962197
2768,142015.74505675567
2769,126443.81962202399
2770,143298.95921201786
2771,103583.05371505517
2772,99693.17843062473
2773,174697.74811690778
2774,146488.20003532464
2775,145031.22801083635
2776,144663.15906005676
2777,133781.55313731232
2778,90202.97360448311
2779,151820.24144375848
2780,98709.57773824697
2781,81522.6280918033
2782,85935.32768207957
2783,98409.72576653888
2784,122835.01589159382
2785,137139.9472882805
2786,49695.68247614564
2787,108698.80024939118
2788,77157.0151701023
2789,204130.50313809057
2790,78208.15598937395
2791,125382.28234479943
2792,75005.0913407076
2793,158187.60617656156
2794,96726.28039728357
2795,121961.54793975494
2796,79201.38357330092
2797,232346.00922121102
2798,123898.78161278804
2799,114520.23309489425
2800,54885.75157415422
2801,97181.50014357388
2802,124508.16824312987
2803,212155.22704677266
2804,136700.37966574964
2805,77116.22281218616
2806,87774.84599685736
2807,164044.9028095793
2808,141645.84705885418
2809,112581.0521058022
2810,123145.21902556684
2811,167729.82894240075
2812,149139.71739604647
2813,224996.87095791206
2814,223504.64233887484
2815,83435.33948984592
2816,213438.72431452022
2817,132943.7900313363
2818,123772.49585600679
2819,162555.53054104798
2820,144642.47475993543
2821,103976.63027861148
2822,181422.4912254078
2823,305353.02005156607
2824,183559.01294522
2825,151371.5599697713
2826,133023.8895306976
2827,142930.73868965593
2828,240893.66183798868
2829,229137.45770109363
2830,250424.50648505296
2831,193322.73753591388
2832,241366.0316011453
2833,257054.00224655282
2834,219318.97061345726
2835,226980.78305420023
2836,202680.9610552989
2837,171365.03487621917
2838,169253.88001124977
2839,183391.80916914387
2840,205368.76083016195
2841,207668.60054423194
2842,212748.56409938348
2843,141795.2710017565
2844,181609.48795742015
2845,112073.9418924072
2846,210659.81632026064
2847,202410.99693025518
2848,217829.28650717717
2849,219762.0541882728
2850,272145.0166923119
2851,228202.97253856188
2852,240435.29983374022
2853,220697.20645427197
2854,156316.28492583166
2855,206712.6492707098
2856,213140.64953565344
2857,203503.16236669137
2858,204374.6967463436
2859,142050.37958039102
2860,110823.69268857448
2861,135391.97150251517
2862,208824.0901519164
2863,126464.63851292747
2864,251566.8060484405
2865,164776.38081945086
2866,213250.18825217304
2867,89042.89561304895
2868,123491.6890412213
2869,132589.68948743338
2870,158370.31949923153
2871,94601.73041672591
2872,52704.3324189561
2873,112798.49842966333
2874,131597.51534076798
2875,117264.35875717133
2876,139304.23464965896
2877,115495.83751463926
2878,129227.05266252313
2879,125438.27510956801
2880,111834.55345263724
2881,120015.01514705844
2882,138169.45016611184
2883,158673.62284720922
2884,181602.27241256592
2885,157041.10138597467
2886,187717.61554257607
2887,99410.70101256316
2888,125828.39376615685
2889,43687.73454871149
2890,63954.17359459877
2891,146666.26257744856
2892,44903.0758233949
2893,102339.80467817256
2894,48713.515034336444
2895,251086.29881711275
2896,242863.7902575484
2897,200352.68868863132
2898,202736.76187881042
2899,228239.4156968459
2900,160639.05992484553
2901,184174.41148472432
2902,199266.12649500606
2903,282781.4917830027
2904,318451.81461626664
2905,116781.26098302848
2906,232401.8915609777
2907,125259.03478987704
2908,124692.74538104807
2909,210176.27966643215
2910,73000.32920557035
2911,114899.93228603626
2912,149078.77348578986
2913,113201.75465056585
2914,95964.72338474618
2915,95964.72338474618
2916,113201.75465056585
2917,164826.4848280595
2918,119253.07755742331
2919,238268.796060056
